folder,file,path,start_page,content,token_count,chunk_id
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,58,"18 
      以 上の商流及び資金の流れを図示すると、以下のとおりである。  
 
  【図⑥】  
 
 
  (3) 詐取した金額  
 合計4810万円 
 この金額は、 KE社から提供を受けた資料から算出した。  
 なお、本取引は架空循環取引に含まれているので、この金額は３ (5)に掲
げた金額に含まれる。  
 
  (4) 実施時期及び実施者  
    実施時期は、平成 17年3月から平成 18年8月までである。  
    実施者は、当社では A、KE社ではGである。  
 
 ７ 平成 18 年 11 月頃から開始した「TM 社を用いた架空発注」 
  (1) 商流・手口  
    TM社を用いた架空発注には 2種類のパターンがある。  
    パターン①は、実在取引に架空の別案件を付加して行う架空発注である。
当社が受注した実在取引について、架空の別案件を付加して、 NC社等の
介在会社に発注し、そこから KE社に発注してもらう。  
    パターン②は、架空循環取引に付随する架空発注である。架空循環取引
において、仕入先 4社にKE社ではなくて TM社への発注を依頼する。  
 
  (2) 資金の流れ  
    パターン①の資金の流れは、当社から介在会社を通して TM社に支払わ
れた金額を、 KE社とAが分配する。  
    パターン①の商流及び資金の流れを図示すると、以下のとおりである。  
 
  【図⑦】",657,57
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,59,"19 
 
 
 
    パターン②の資金の流れは、架空循環取引において当社から仕入先 4社
に支払われた金額が、 KE社はなくて TM社に支払われ、その支払われた
金額をKE社とAが分配する。このパターン②の場合、架空循環取引を用
いているにも拘らず、資金が循環しないことから、当該取引時点において
は、Aの分配金の分だけ KE社が資金を負担していることになる。  
    パターン②の商流及び資金の流れを図示すると以下のとおりである。  
 
  【図⑧】  
 
 
  (3) 詐取した金額  
 パターン①の金額は、合計 3493万5500円である。  
 パターン②の金額は、合計 2923万7100円である。  
 いずれの金額も、 KE社から提供を受けた資料によって算出した。  
 なお、パターン②は架空循環取引の一部を構成するので、この金額は上記
３（5）に掲げた金額に含まれている。  
 
  (4) 実施時期及び実施者  
    実施時期は、平成 18年11月から平成 21年8月までである。  
    実施者は、当社では Aであり、 TM社ではHである。  
 
 ８ 平成 18 年 12 月頃から開始した「私費の領収証を付け替えるための水増し
発注」 
  (1) 商流・手口  
    A、J、K及びLは、私費の領収証を KE社宛てで取得して、その金額を
KE社に支払わせる。しかる後に、当社が受注した実在取引について、 KE
社に発注する際、 本来の発注金額に領収証金額の 1.65倍の金額を水増しし
た金額で発注し、当該水増し額で KE社の上記負担額を穴埋めする。",756,58
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,60,"20 
  
 
 (2) 資金の流れ  
    KE社が、A、J、K、及びLにKE社宛名義の領収証の金額を支払う。し
かる後に、 領収証金額の 1.65倍の金額が上乗せされた実在取引の代金が当
社から支払われる。 なお、 領収証金額に 6割5分上乗せされている趣旨は、
水増し請求による KE社の税金負担分等を考慮したものとのことである。  
    以上の商流及び資金の流れを図示すると、以下のとおりである。  
 
  【図⑨】  
 
 
  (3) 詐取した金額  
    A分が865万5096円、J分が322万1461円、K分が164万0967円、
A・J・K・Lの4名合同分で 137万4000円となっている。  
    これらの金額も、 KE社から提供を受けた資料によっている。  
 
  (4) 実施時期及び実施者  
    実施時期は、平成 18年12月から平成 24年5月までである。  
    実施者は、当社では A、J、K、及びLであり、 KE社ではGである。  
 
 ９ 平成 21 年 8 月頃から開始した「出張旅費の水増し申告」 
  (1) 商流・手口  
    Aが出張旅費の精算において、カラ出張の手法により水増し請求を行っ
ていた。  
 
  (2) 資金の流れ  
    当社から Aに水増し分が流れていた。",609,59
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,61,"21 
  
 
 (3) 詐取した金額  
    毎月 5万円程度である。  
    上記金額は Aの自白による。  
 
  (4) 実施時期及び実施者  
    実施時期は平成 21年8月頃から平成 24年12月頃までである。  
    実施者は、 Aである。  
 
 10 平成 23 年 3 月頃の「KT 社を用いた架空発注」 
  (1) 商流・手口  
    TE社のACに紹介してもらった KT社 （同人の義弟である Iの個人事業）
を利用した架空発注である。 KJ社の当社への実在発注に架空の案件を付
加し、当該架空案件について、当社と KT社の間に KK社を介在させ、 KT
社に架空発注を行った。  
 
  (2) 資金の流れ  
    当社から KK社を通して KT社に流れた金員を、 KT社とAが分配する。  
    以上の商流及び資金の流れを図示すると、以下のとおりである。  
 
  【図⑩】  
 
 
  (3) 金額 
    112万円 
    KK社からの資料提供による。  
 
  (4) 実施時期及び実施者  
    実施時期は平成 23年3月である。  
    実施者は、当社では A、KT社のIである。",518,60
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,62,"22 
  
第３ 本件不正行為への全関係者の関与状況等 
 
 
１ 全関係者の関与状況 
  (1) Aについて  
   ア Aは、架空循環取引における全ての案件において、商流及び取引先の
選定、取引金額、仕入計上・売上計上の時期など、その取引内容につい
て全ての決定を行い、 KE社の代表者らに対して、適宜、指示を行うと
ともに、関係書類の準備や偽造、注文の発注や支払の管理等の実行行為
を行っていた。  
   イ また、 Aは、金員詐取目的で行われた架空発注又は水増し発注におい
ても、KE社やその他の関係会社等に指示を行って、 取引全体を管理し、
取引内容の決定や発注業務等の実行行為を行っていた。そして、その手
法についても「実在取引を用いた水増し発注又は架空発注」 、 「架空循環
取引の一部を用いた架空発注」 、 「 TM社を用いた架空発注」 、 「私費の領
収証を付け替えるための水増し発注」 、 「 KT社を用いた架空発注」など、
状況に応じて不正取引の手法をつぎつぎと策定して、自ら実行し、ある
いは部下や KE社等に指示して実行に移していたものである。  
   ウ その他、取引先会社とのプール金取引や、出張旅費の水増し申告につ
いて、いずれも指示者あるいは実行者として行動していた。  
   エ 以上のとおり、 Aは、本件不正行為の全ての案件において（但し、 E
が単独で行った水増し発注は除く） 、 実行者又は指示者としての立場にあ
った。 
 
  (2) Eについて  
    Eは、KE社に対する発注について水増し発注を行い、 KE社から水増し
発注分について現金でキックバックを受けており、かかる水増し発注取引
について実行者としての立場にあった。  
 
  (3) J・K・Lについて  
   ア J、K、Lの3名は、私的な遊興費や取引先との接待交際費の領収証を、
KE社名義で取得して、領収証金額分の立替えを受け、その後、 KE社に",917,61
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,63,"23 
 対する発注について水増しを行うことで、水増し発注分から、領収証金
額
分（及び税金負担分）の穴埋めを行っていた。かかる不正取引につい
て、J・K・Lは、実行者として行動した。  
   イ また、 J・K・Lは、Aの指示を受けて、取引先会社とのプール金の確
保のための水増し発注を行う実行者の立場にあった。  
 
  (4) 中日本営業本部の従業員について  
    中日本営業部の従業員６名（ W、Y、Z、X、AB、AA）においても、 Aの
指示により、プール金取引のための発注行為を実行している。当該従業員
らは、担当した発注業務について、架空ないし水増しであることの認識は
あったが、そもそも取引先会社とのプール金の確保の目的で水増し発注等
を行うことについて不正の認識が希薄であり、また、上司である Aの指示
であったことから、指示に従って行為に及んでいたものと認められる。  
 
  (5) 役員について  
    当社の役員（退任した役員も含む）からヒアリングを実施し、また、関
係書類等の調査を行ったが、本件不正行為について直接関与し、または黙
認していた役員の存在は確認できなかった。  
 
 ２ 本件不正行為に係る会計処理が誤りであったこと及びかかる誤りが財務諸
表等に与える影響に関する当時の各関係者の認識の有無 
   上記のとおり、当社の役員において、本件不正行為を認識していた者や黙
認していた者は確認できず、したがって、本件不正行為に係る当社における
会計処理が誤りであったこと及びかかる誤りが財務諸表等に与える影響につ
いて、役員に認識があったとは認められない。  
 
 
第４ 本件不正行為に関与した各関係者の動機・目的 
 
 
  関係者のヒアリング及び取引関係資料等の調査から、各関係者の動機・目
的は、以下のとおりであると認定、判断した。",958,62
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,64,"24 
  １ A について 
 
 (1) 実在取引を用いた水増し発注又は架空発注  
     Aは、平成 10年10月頃から、当社が KE社に発注する実在取引につい
て水増し発注又は架空発注を行う方法で現金を取得するようになった（い
わゆる「現金化」 ） 。 Aが、現金を取得するようになった目的は、本人の供
述によると、その当初は、取引先への接待交際費に充てる現金を捻出して、
A自身や所属課の営業成績を確保したいと考えたことによるとのことであ
る。もっとも、その後まもなく歯止めが効かなくなり、接待交際費だけで
はなく、個人的な遊興費や愛人の生活費等にあてる金員を詐取する目的で、
継続的に上記不正行為を行った。  
 
  (2) 架空循環取引  
     第２の３で述べたように、いわゆる先行検収や債権譲渡担保の方法によ
るKE社に対する資金繰りの援助が限界となったことから、 Aは、平成 17
年3月頃から、新たな資金繰りの援助の方法として、架空循環取引を開始
した。 
     Aが架空循環取引を開始し、継続したのは、それをしなければ KE社が
倒産に追い込まれる可能性が高く、仮に同社が倒産した場合には、それま
で自己が行ってきた水増し発注又は架空発注等による金員詐取（現金化）
の継続が困難となるのみならず、それまで行ってきた不正行為の全てが明
るみとなり、当社の従業員として地位及び生活を失うことになることから、
何としてもこれを阻止したいというのが主たる動機・目的であった。  
 
  (3) 架空循環取引の一部を用いた架空発注  
    Aは、平成 17年5月頃より、架空循環取引の商流の過程に、架空の現地
調整取引を付加する方法で、発注代金から現金を取得するようになった。
これも、それまでの水増し発注等と同様、私的な遊興費、愛人の生活費等
に充てる金員を詐取する目的で行われた。  
 
  (4) TM社を用いた架空発注  
    平成 18年8月にKE社に対する税務調査が入り、これまで行っていた同
社を使った水増し発注等による現金の取得が困難となったことから、 Aは、",1052,63
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,65,"25 
 同社の代わりとして、 Gの 弟の妻が経営する TM社を用いた架空発注を行
って現金の取得を行うようになった。かかる不正取引についても、取引先
との接待交際費や私的な遊興費、愛人の生活費等に充てる金員を詐取する
目的で行われた。  
 
  (5) 私費の領収証を付け替えるための水増し発注  
    Aやその部下は、平成 18年12月頃から、接待費や個人的な飲食代、商
品代等の私費の領収証を、 KE社名義で取得して、 同社から支払いを受け、
その後、 KE社に対する発注について水増しを行い、水増し分から領収証
金額分（及び同社の税金分）の穴埋めをしていた。かかる不正取引も、私
的な遊興費等を確保する目的で行われていた。  
 
  (6) 出張旅費の水増し申告  
    Aは、 平成 21年8月頃にTM社を用いた架空発注の方法による現金取得
が困難となったことから、私的な遊興費等を捻出するために、同月頃より、
当社に対してカラ出張を申告し、出張旅費の名目で、現金を詐取するよう
になった。  
 
  (7) KT社を用いた架空発注  
    Aは、TM社を用いた架空発注の方法による現金取得が困難となったこと
から、TE社の担当者 ACから同人の義弟が経営する KT社の紹介を受け
て、平成 23年3月頃、KT社に架空発注を行い、現金のキックバックを受
けた。かかる不正取引も、私的な遊興費等を確保する目的で行われたもの
である。  
 
  (8) プール金取引   
   ア Aは、平成 15年10月頃から平成 24年9月頃まで、予備費等の余剰が
出る取引や当社の差益分が大きい取引があった場合などに、追加工事等
の名目で架空ないし水増し発注を行い、取引先（主に KE社）に発注分
や水増し分の金員をプールしていた。 これらのプール金は、 基本的には、
営業成績やノルマの点で比較的余裕等がある取引に際しプール金として
資金を留保し、取引先との間の将来の取引において、追加工事等で赤字",994,64
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,66,"26 
 が出る場合等に備える目的で行われていた。 K E社との関係でのプール
金については、次回以降の取引の発注代金の一部に充当したり、追加工
事等による赤字を補填するほか、上記した私費の領収証金額分の穴埋め
としても使用された。  
   イ また、 Aは、平成 18年頃、当社と NC社との取引において、 2200万
円の追加の水増し発注を行ってこれをプール金とした。その後、 Aは、
このプール金を KE社の資金繰りに回すため、 NC社の担当者に、 KE社
に対する 2200万円の発注を行うよう依頼し、 NC社からの発注代金の名
目で、プール金 2200万円の大部分を KE社の運転資金として取得させ
た。 
    
 ２ E について 
            Eは、平成 10年頃から、当社が KE社に発注する実在取引について、水増
し発注を行い、 KE社から、水増し発注分の一部について現金でキックバッ
クを受けていた。これは、 Eの私的な遊興費にあてる金員を捻出する目的で
行われていたものである。  
    
 ３ J、K、L について 
   J、K、及びLの3名は、 「私費の領収証を付け替えるための水増し発注」
を行っており、これらの不正取引は、私的な遊興費や物品購入費等を確保す
る目的で行われた。  
 
 
第５ 本件不正行為の原因となった事情及び早期発見の妨げとなった事情
（
内部管理体制の不備） 
 
 
  当社中日本営業本部装置営業部において、 SD長（発覚当時）である Aを中
心に、 その部下である課長クラスの社員もその一部に関与した本件不正行為が
発生した原因（そのような行為を可能ならしめた要因） 、及びそのような不正
行為が平成 10年10月頃から平成 25年3月までの約 15年間もの長期間にわ
たって発覚しなかった要因として、以下の諸事情を指摘することができる。",886,65
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,67,"27 
  １ 営業担当者に対する広範な権限付与と職務分担による牽制機能の欠如 
 
 (1) 従業員の不正を防止するためには、複数の者による牽制機能を発揮でき
るよう内部統制システムを構築することが求められる。ところが、当社で
は、営業担当者が顧客との交渉から始まり、発注先の選定、発注手続き、
仕入検収、仕入代金支払い、売掛債権回収等一連の業務すべてに関与する
ことが基本となっている。このように一担当者に広範な権限を付与するこ
とは、 職務分掌が細分化された組織と比べ、 相互牽制・監視が働きにくく、
不正発生の温床となりやすい。  
 
  (2) そのような当社の業務体制上のリスクが現実化したのが、平成 18年2
月に発覚したいわゆる「 E事件」である。これは、平成 14年4月に名古
屋支店装置部から大阪本社装置部門の課長として異動してきた Eが、平成
15年5月から平成 17年4月まで、仕入先である SP社と通謀して架空仕
入を計上し、合計約 3375万円を当社から同社に支払わせたうえ、その内
計約2300万円をEが取得し、私費に費消したというもので、架空取引に
ついて同社が負担した税金の支払いを巡って Eとの間でトラブルとなっ
た同社社長が当社社員にそのことを述べたことから発覚に至ったもので
ある。これは、 EやAが既に名古屋支店装置営業部在職中に KE社との間
で繰り返し行っていた上述の不正行為と同一態様の行為であって、 E事件
は、結果的にみれば Aらによる本件不正行為の氷山の一角（本件不正行為
の兆候）であったということができる。  
    ところが、当社が、 E事件の発覚を機に全社において同種不正行為が他
に存在しないかを調査した事実はないし、また Eが名古屋支店で同様の不
正行為をしていた事実がないかどうかを調査した形跡もない。  
 
  (3) この事件を受けて、 AZ監査法人より、当社監査役会に対する平成 18年
5月11日付「第 103期監査概要報告書」おいて、上記（ 1）のような当社
の業務体制が孕む不正リスクを適確に指摘したうえで、 「内部管理体制や
内部監査の強化等の対策による再発防止へ向けての留意が特に重要だと
思われ」るとの指摘がなされていた。  
     ところが、この指摘に対して当社経営陣がこれを真摯に受け止め、 「内
部管理体制や内部監査の強化等の対策」を検討した形跡はなく（社内記録",1217,66
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,68,"28 
 上は、平成 1 8年3月の取締役会で Eに対する懲戒処分の決定が報告され
た程度にとどまる。 ） 、実際にも業務体制や職務分掌、その他の不正行為防
止策が講じられることはなかった（なお、同年 10月にツバコーセールス
エンジニアリング （平成 14年8月1日設立） の経営再構築が行われたが、
これは当社グループの「販売力と共に技術力による競争優位を確立し、技
術営業の付加価値を高める為、ツバコーグループの技術部門を統合・再編
し、独立した技術分社を立ち上げる」ことを主旨とするものであって、本
件のような不正行為の再発防止を趣旨・目的とするものではなかった。 ） 。  
    再発防止策が等閑視された理由としては、当社経営陣が、後述するよう
なコンプライアンス意識の希薄さもあって、 E事件は一個人による希な不
正事案であるとの認識のもとに事件を矮小化し（そのため、同種不正行為
の有無に関する社内調査すらしていないことは上述のとおりである。 ） 、む
しろ上記のようないわゆる「一気通貫」の業務体制は当社の良き伝統であ
り、業務を円滑効率的に処理して業績を上げるためのもっとも適切な体制
であるとの認識が、一種のドグマないし企業風土として無批判に全社を支
配しており、それを疑問視する視点が欠如していたことにあるものと考え
られる。  
     加えて、上記のような適確な指摘をした監査法人が、その後の監査にお
いては、さしたる合理的な理由もなく、上記のような当社の対応（不作為）
が孕むリスクや問題性を指摘することなく、是認していたことは、後述す
るとおりである。  
 
  (4) 当社が、 E事件を良き教訓とし、平成 18年5月における監査法人の指摘
を真摯に受け止めて業務分掌の見直しを含む内部管理体制や内部監査の
強化等の再発防止策を講じていたならば、牽制機能が働いて、 Aらによる
本件不正行為の継続を困難ならしめ、あるいはより早期に発覚し得た可能
性があったことは否定できない。  
  
 ２ 人事異動の停滞 
   当社の役職員に対するヒアリングの結果、当社の人事異動が一般的な上場
企業に比べ極めて限られた範囲でしか行われていないことが判明した。 本件不
正行為を主導した Aについても、入社以来、中日本営業本部に所属し、かつ、",1214,67
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,69,"29 
 入社1 4 年目以降は 20年間にわたり一貫して装置営業部門を歩んできた（こ
の間、現中日本営業本部長である Dは、Aの直属の上司であった。 ） 。また、
本件不正行為の一端を担った JやKは、入社当初からの Aの直属の部下であ
る。 
   装置営業部門の取引先は、動伝営業部門に比し中堅中小規模の企業が多く、
営業担当者としては、 取引先と密接な人間関係を築くことによってスムーズに
業務を遂行できる側面がある一方、 そのことが取引先との癒着を生み不正を発
生させる土壌となりがちである。  
   本件でも、人事の停滞が本件不正行為の温床となり、また、発見を遅らせ
る要因となったことは明らかである。  
 
 ３ 上級職員と担当者との権限分化の欠如 
   当社の社内ルールでは、課長より上級の職員は受注・発注に係る伝票を起
案しないこととされている（明確な社内規程等は存在しない。 ） 。ところが本件
不正行為を主導した Aは、 部長ないし SD長という部下を管理する立場にあり
ながら、自ら積極的に営業活動に携わる一方、受注した案件について部下に注
文番号の記載を依頼したり、あるいは部下の了承を得、または無断で部下の注
文番号を使用して作成した伝票を使って、 以後の仕入発注から債権回収までの
手続きを自ら一人で抱え込んで行っていた。 仮に上級者が案件を発掘したとし
ても、その後の手続きは社内ルール上部下が実施し、当該案件については上級
者はあくまでマネジメントに徹するべきであるところ、本件では A自身が事
実上起案・決裁してきた（それが容易に可能であった）ことが不正を生んだ要
因の一つである。  
   しかも、 A（上級者）自身が担当する案件の有無や内容（ないし社内規程の
遵守状況）について、 Aの直属の上司である中日本営業本部統括役員が長期間
にわたってチェックらしいチェックをしておらず、 また社内にそれをチェック
する有効な体制が講じられていなかったことも本件不正行為の継続を容易な
らしめ、発覚を困難にした要因である。  
  
 ４ コンプライアンス体制の不備 
  (1) 組織の上級者に対する隷従の姿勢  
    本件不正行為は中日本営業本部 SD長（同本部のナンバーツー）である A",1148,68
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,70,"30 
 が自ら利益を得る目的で行ったものであるが、一部の幹部職員は本件の行
為
が不正なものと認識していながら、自らも不正な利益を得るため、不正
取引に積極的に加担した。更に、より広範囲な職員が、不正取引であるこ
とを認識しつつも、それに反対意見を具申しようとせず、また、他の上級
職員、経営幹部、監査役等に具申・相談することもなく、 Aに言われるま
まに不正取引に加担した。このように、本件不正行為に関しては、上級者
の指示に盲目的に従うといったコンプライアンス意識の欠如もその背景
として重要な要因である。  
 
  (2) 営業に対する監査部門の猜疑心の欠如と営業尊重の気風等  
    上述のとおり、 DD社関連直送品の長期滞留や金額の増大が問題となり、
平成24年1月以降は、その対応として「 DD社関連 直送品在庫管理」に
関する打合せ等が継続的に行われ、そのなかで、再三にわたって監査役等
から最終納入先での現物（実在性）確認を求められたのに対して、 Aは、
その都度あれこれ理由を付けてこれに応じようとはしなかったものであ
り、また上記打合せにおいて決定・指示された改善策についても、 Aは一
部を実行するのみで、総じて誠実な対応をしているとはいえない状況であ
った。このような Aの対応に対し、監査部門としては、逆にそこに不正が
孕んでいる可能性があることも想定し、猜疑心をもって、独自の行動で臨
むべきところである。  
     しかしながら、内部監査室やコンプライアンス室等の監査部門は、 Aが
提出した工程表や納入物とされた写真等によって在庫の実在性が確認で
きたとして、 Aの主張を容認し、実査については、終始 A本人に相手先と
の折衝を任せきりにして、独自に DD社側と直接に連絡をとり、 Aの説明
の合理性を確認したり、現物確認についての折衝をしようとはしなかった。
Aが優秀な幹部職員であるとの評価が社内で浸透していたとはいえ、過去
10年以上にわたり一度も仕掛在庫の現物確認がなされていないこと、 また、
仕掛在庫が急速に増加していることを異常だと認識していたことからす
れば、猜疑心をもってより深度ある監査手続きを実施すべきであったと考
えられる。  
    また、当社の社内においては、営業部門を過度に尊重する気風があり、
管理部門や監査部門は営業のサポート部門であるとの認識（換言すれば、",1239,69
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,71,"31 
 コンプライアンス軽視の風潮）が全社的に存在していたとのことである。
加
えて、当社では、伝統的に営業部門と管理・監査部門との人事交流が殆
どなく、管理・監査部門には営業経験者が在籍しないことから、営業社員
の説明や弁解を容易に受容したり、疑問を抱いてもそれ以上に深く追及し
ない（追及できない）傾向があるとのことである。このことが、営業部門
における不正の端緒に複数の者が気付いていたにも拘らず、今一歩踏み込
んだ調査が行われなかった要因と考えられる。  
 
  (3) 役職員における当事者意識・管理意識の不足  
    中日本営業本部装置営業部における仕掛在庫（長期滞留在庫）の異常な
増加について、複数の役員、幹部職員が不自然であるとの認識を持ってい
たにも拘らず、それを取締役会や経営会議等の公式の場に上呈することな
く、そのため役員間で全社の重要問題として認識されることはなく、社長
にすら明確に伝わった形跡はない。また、当委員会が行った当社役職員に
対するヒアリングからは、問題を認識しつつも、他部門の問題は結局は他
人事に過ぎないといった傍観者の姿勢をもつ役職員の存在がうかがわれ
る。これは、役職員が自分の管轄外の問題を全社の問題として認識し、自
らも当事者として解決しようとする当事者意識が不足していることから
生じた事態と考えられる。このような役職員間における重要問題に関する
情報共有の欠如や当事者意識の不足が本件不正行為の発覚を遅らせた一
因となったと考えられる。  
    また、同様のことは本件不正行為の舞台となった中日本営業本部の内部
においても指摘できる。中日本の営業を統括すべき立場にある者が、ＳＤ
長たるAが自ら一気通貫の営業を行っていることを認識し、 また Aが担当
する取引において長期滞留在庫が異常に増大しつつあることを認識し、あ
るいは容易に認識できたにも拘らず、 「 Aを信頼していた」として、 Aのな
すに任せていたものであって、当事者意識、管理意識の希薄さを指摘せざ
るを得ない。  
 
  (4) 内部監査室・コンプライアンス室の形骸化  
    コンプライアンス上、監査役監査とは別に、内部監査による業務内容の
問題点の洗い出しが行われることが求められる。当社では、内部監査室と",1236,70
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,72,"32 
 コンプライアンス室が内部監査を受け持っている。現在の内部監査室は、
平
成21年10月に社長直属の組織として設置され、コンプライアンスに関
する専門部署であるコンプライアンス室及び財経部門等と連携しながら、
社内情報の収集に努め、各部門の業務遂行状況の点検等を行っている。  
    しかしながら、現実の業務としては、いずれの部署も人員が極めて乏し
く、その結果、内部監査室はいわゆる J-SOX対応に忙殺され、一方、コ
ンプライアンス室は兼務する法務・審査部門の業務与信管理等も分掌して
おり、法令違反行為の防止等のコンプライアンス業務に割くことのできる
時間が限定されていることから、いずれも本来組織に期待される役割を果
たすことができたとは言い難い。  
 
  (5) 内部通報制度の形骸化  
    当社では、 「法令違反、社内規則違反、社会通念に反する行為などに関す
る内部通報制度を設けることにより、当該行為の発見を容易にし、必要な
改善を迅速に行い、不祥事を未然に防いでグループ全体のコンプライアン
ス体制の強化を図るとともに、透明性の高い職場環境を作ることを目的」
（ 「内部通報制度に関する規定」第 1条）として内部通報制度を設けてい
る。しかし、通報窓口が会社内（コンプライアンス関係の通報窓口はコン
プライアンス担当役員）に限定されているなど、その設計は社員にとって
通報しやすいものとはなっていない。また、社員にヒアリングした限りで
は、その制度の内容や意義が全役職員に十分に周知されているとはいえず、
実際にも本制度は殆ど利用されておらず、有名無実化しているのが実情で
ある。 
 
  (6) 役職員におけるコンプライアンス意識の希薄さ  
    以上に掲げた諸点に通底している問題点は、当社役職員におけるコンプ
ライアンスを尊重する意識（役職員の各自が、自ら法令を遵守することは
もちろん、他人の法令違反についても見て見ぬふりをせず、協働して健全
な会社を維持し発展させようとの意識）の希薄さである。すなわち、本件
においては、当社に底流するそのようなコンプライアンス軽視の気風が、
上記(1)ないし(5)のような形で顕現、作用し、本件不正行為の温床となり、
かつその早期発見を阻害したものと思われる。",1205,71
事例3,13050801.pdf,C:\Users\nyham\work\A2A\A2A\A2A_risk\samples\python\agents\data_agent\data\不正事例\事例3\13050801.pdf,73,"33 
     そして、当委員会の調査では、従来、そのような気風が存在することが
経
営陣ないし経営トップにおいて明確に意識されておらず、外部者（社外
取締役、社外監査役、会計監査人）からも明確に指摘されないまま放置さ
れていたことが判明した。コンプライアンスに関する社内憲章や規程が存
在せず、社員に対するコンプライアンス教育が全くといってよいほど実施
されていないことなどは、その端的な表れである。  
    もっとも、 調査では、 当社においては役職員間における派閥や対立関係、
無用な軋轢等が殆どなく、職場環境は融和的な気風に富んでいるという美
風が存在することも同時に確認されたところであって、この点は今後とも
維持されなければならないが、そのこととコンプライアンス意識の改善、
涵養は相反するものではなく、当社が今後とも健全に発展し、永続するう
えで不可欠な両輪であるというべきである。  
 
 ５ 会計監査人による監査上の問題点 
   上述したように、いわゆる E事件の際に、当社の会計監査人である AZ監
査法人は、平成 18年5月11日付の「第 103期監査概要報告書」で、 「貴社で
は営業担当者が顧客との交渉から始まり、発注先の選定、発注手続き仕入検収
等、一連の業務全てについて関与することが基本となっています。営業担当者
の裁量範囲が広いことから、より職務分掌が細分化された組織と比して、一般
的に不正リスクが高いと言えます。従って、内部管理体制や内部監査の強化等
の対策による再発防止へ向けての留意が特に重要だと思われます。 」との正鵠
を射た指摘を行っていた。また、同時に同報告書では、 「 KA社に対する滞留
在庫」に関して、 「①～③は、部課の利益が芳しくないため、架空の取引を設
定し別注番に在庫計上していたもので、特に①については、 ・・・仕入先にも
協力要請している可能性が高くなっています。 ・・・・今後、このような架空
取引処理を防止する仕組の整備と、また、経理課での滞留在庫や仕入計上時の
チェックの強化が必要です。 」との指摘もなされている。これらの指摘は、い
ずれも本件不正行為の防止ないし早期発見にそのままつながり得る重要な指
摘である（同時にこれらの指摘事項の対象事案は、当社の各営業部門において
同種事案が発生するリスクが現に存在することを窺わせる兆候でもある） 。  
   ところが、当社経営陣がこれらの指摘に基づいて具体的な再発防止策を何
ら講じなかったことは上述のとおりであり、それにも拘らず会計監査人は、自",1310,72
